2015/04/22 05:10	49.31		6.32
2015/04/22 05:40	49.62		6.20
2015/04/22 06:11	49.93		6.05
2015/04/22 06:41	50.22		6.64
2015/04/22 07:11	50.53		7.61
2015/04/22 07:41	50.86		9.50
2015/04/22 08:11	51.19		9.25
2015/04/22 08:41	51.56		8.95
2015/04/22 09:11	51.86		10.77
2015/04/22 09:42	52.17		9.82
2015/04/22 10:12	52.44		9.32
2015/04/22 10:42	52.62		7.99
2015/04/22 11:12	52.79		7.97
2015/04/22 11:42	52.87		10.29
2015/04/22 12:12	53.02		10.98
2015/04/22 12:43	53.25		11.08
2015/04/22 13:13	53.49		12.02
2015/04/22 13:43	53.66		10.85
2015/04/22 14:13	53.81		10.43
2015/04/22 14:43	53.88		10.28
2015/04/22 15:13	53.88		8.98
2015/04/22 15:44	53.92		9.65
2015/04/22 16:14	54.03		9.15
2015/04/22 16:32	54.10		7.79
2015/04/22 16:47	54.19		7.59
2015/04/22 17:02	54.20		7.58
2015/04/22 17:18	54.25		7.30
2015/04/22 17:33	54.31		6.68
2015/04/22 17:48	54.32		6.95
2015/04/22 18:03	54.31		6.91
2015/04/22 18:18	54.35		7.14
2015/04/22 18:33	54.40		6.77
2015/04/22 18:48	54.41		6.97
2015/04/22 19:04	54.42		7.23
2015/04/22 19:19	54.45	Brassage	7.19
2015/04/22 20:04	35.77		8.05
2015/04/22 20:19	36.91		8.03
2015/04/22 20:34	37.68		7.43
2015/04/22 21:05	38.82		6.81
2015/04/22 21:17	39.20		6.69
2015/04/22 21:47	40.16		5.92
2015/04/22 22:17	41.17		5.40
2015/04/22 23:18	43.67		6.20
2015/04/22 23:48	45.21		6.32
2015/04/23 00:18	46.92		6.48
2015/04/23 00:48	48.70		6.39
2015/04/23 01:18	50.55		6.30
2015/04/23 01:48	52.41		5.81
2015/04/23 02:18	54.17		5.45
2015/04/23 02:49	55.77		5.20
2015/04/23 03:19	57.25		5.14
2015/04/23 03:49	58.64		4.95
2015/04/23 04:19	59.94		4.85
2015/04/23 04:49	61.11		5.27
2015/04/23 05:19	62.08		5.27
2015/04/23 05:50	62.85		4.87
2015/04/23 06:20	63.51		4.77
2015/04/23 06:50	64.06		4.13
2015/04/23 07:20	64.50		3.62
2015/04/23 07:50	64.81		3.75
2015/04/23 08:20	65.13		3.55
2015/04/23 08:51	65.35		3.62
2015/04/23 09:21	65.43		3.42
2015/04/23 09:51	65.56		4.34
2015/04/23 10:21	65.53		5.85
2015/04/23 10:51	65.77		7.06
2015/04/23 11:21	65.82		9.22
2015/04/23 11:52	66.07		7.29
2015/04/23 12:22	66.32		7.58
2015/04/23 12:52	66.36		9.55
2015/04/23 13:22	66.19		11.47
2015/04/23 13:52	66.34		8.51
2015/04/23 14:22	66.42		8.68
2015/04/23 14:52	66.33		9.78
2015/04/23 15:23	66.42		9.17
2015/04/23 15:53	66.49		8.24
2015/04/23 16:23	66.69		8.26
2015/04/23 16:53	66.76		8.17
2015/04/23 17:23	66.90		7.86
2015/04/23 17:53	67.01		7.52
2015/04/23 18:24	67.06		6.83
2015/04/23 18:54	67.15		6.83
2015/04/23 19:24	67.23		6.70
2015/04/23 19:54	67.38		6.76
2015/04/23 20:24	67.48		5.74
2015/04/23 20:40	67.52	Brassage (trop chaud!)	5.01
2015/04/23 21:20	47.18		4.76
2015/04/23 21:33	47.23		4.90
2015/04/23 22:03	48.81		4.68
2015/04/23 22:33	51.41		4.50
2015/04/23 23:03	54.11		4.72
2015/04/23 23:33	56.59		4.40
2015/04/24 00:03	58.79		4.13
2015/04/24 00:34	60.31		4.00
2015/04/24 01:04	61.23		3.54
2015/04/24 01:34	61.74		3.16
2015/04/24 02:04	62.17		3.37
2015/04/24 02:34	62.26		3.01
2015/04/24 03:04	61.94		2.67
2015/04/24 03:35	61.62		2.37
2015/04/24 04:05	60.98		2.06
2015/04/24 04:35	59.93		1.87
2015/04/24 05:05	58.79		1.45
2015/04/24 05:35	58.12		1.26
2015/04/24 06:05	57.15		1.54
2015/04/24 06:36	56.20		1.66
2015/04/24 07:06	54.93		1.55
2015/04/24 07:36	54.69		1.83
2015/04/24 08:06	53.99		2.17
2015/04/24 08:36	54.05		2.49
2015/04/24 09:06	53.99		2.97
2015/04/24 09:36	53.31		2.92
2015/04/24 10:07	53.81		3.24
2015/04/24 10:37	53.24		3.12
2015/04/24 11:07	51.96		3.47
2015/04/24 11:37	51.20		4.04
2015/04/24 12:07	50.59		4.11
2015/04/24 12:37	49.80		4.13
2015/04/24 13:08	49.12		4.98
2015/04/24 13:38	49.11		5.25
2015/04/24 14:08	49.45		5.19
2015/04/24 14:38	48.61		4.53
2015/04/24 15:08	47.31		5.21
2015/04/24 15:17	47.44	Brassage (+ eau)	5.44
2015/04/24 16:14	34.22		5.00
2015/04/24 16:44	36.06		5.24
2015/04/24 17:14	37.65		4.81
2015/04/24 17:44	39.24		4.40
2015/04/24 18:14	40.79		4.01
2015/04/24 18:45	42.35		3.77
2015/04/24 19:15	43.81		3.46
2015/04/24 19:45	45.22		3.03
2015/04/24 20:15	46.56		2.83
2015/04/24 20:45	47.88		2.83
2015/04/24 21:15	49.19		2.86
2015/04/24 21:46	50.42		2.85
2015/04/24 22:16	51.55		2.57
2015/04/24 22:46	52.62		2.43
2015/04/24 23:16	53.60		2.35
2015/04/24 23:46	54.53		2.33
2015/04/25 00:16	55.38		2.34
2015/04/25 00:47	56.19		2.33
2015/04/25 01:17	56.91		2.17
2015/04/25 01:47	57.62		2.43
2015/04/25 02:17	58.17		2.14
2015/04/25 02:47	58.60		1.81
2015/04/25 03:17	59.07		1.93
2015/04/25 03:47	59.46		1.97
2015/04/25 04:18	59.83		1.95
2015/04/25 04:48	60.12		1.75
2015/04/25 05:18	60.37		1.77
2015/04/25 05:48	60.58		1.85
2015/04/25 06:18	60.79		1.86
2015/04/25 06:48	60.93		2.38
2015/04/25 07:19	61.12		3.04
2015/04/25 07:49	61.22		3.00
2015/04/25 08:19	61.39		4.76
2015/04/25 08:49	61.48		6.26
2015/04/25 09:05	61.55		7.02
2015/04/25 09:35	61.68		7.50
2015/04/25 10:05	61.79		6.63
2015/04/25 10:35	61.81		7.89
2015/04/25 11:05	61.88		13.65
2015/04/25 11:35	62.01		15.35
2015/04/25 12:05	62.14		10.74
2015/04/25 12:35	62.24		11.90
2015/04/25 13:05	62.29		11.64
2015/04/25 13:35	62.27		13.18
2015/04/25 14:05	62.31		11.17
2015/04/25 14:35	62.41		12.30
2015/04/25 15:05	62.39		11.46
2015/04/25 15:35	62.36		12.66
2015/04/25 16:05	62.44		11.48
2015/04/25 16:35	62.49		11.49
2015/04/25 17:05	62.60		11.88
2015/04/25 17:35	62.62		11.44
2015/04/25 18:05	62.74		11.56
2015/04/25 18:35	62.83		11.29
2015/04/25 19:05	62.99		10.96
2015/04/25 19:35	63.11		10.69
2015/04/25 20:05	63.23		10.49
2015/04/25 20:35	63.41		10.24
2015/04/25 21:05	63.50		10.02
2015/04/25 21:35	63.61		9.70
2015/04/25 22:05	63.68		9.52
2015/04/25 22:35	63.74		9.11
2015/04/25 23:05	63.80		8.88
2015/04/25 23:35	63.95		8.59
2015/04/26 00:05	63.93		7.95
2015/04/26 00:35	63.94		7.73
2015/04/26 01:05	63.95		7.52
2015/04/26 01:35	63.95		7.00
2015/04/26 02:04	63.99		6.65
2015/04/26 02:34	64.04		6.42
2015/04/26 03:04	64.05		6.04
2015/04/26 03:34	64.11		6.01
2015/04/26 04:04	64.17		6.08
2015/04/26 04:34	64.23		6.04
2015/04/26 05:04	64.25		5.69
2015/04/26 05:34	64.28		5.20
2015/04/26 06:04	64.31		5.08
2015/04/26 06:34	64.33		5.28
2015/04/26 07:04	64.37		5.54
2015/04/26 07:34	64.37		6.40
2015/04/26 08:04	64.32		8.23
2015/04/26 08:34	64.31		8.25
2015/04/26 09:04	64.31		11.08
2015/04/26 09:34	64.20		11.21
2015/04/26 10:04	64.16		13.47
2015/04/26 10:31	64.18		15.03
2015/04/26 11:01	64.22		12.69
2015/04/26 11:31	64.17		17.89
2015/04/26 12:01	64.25		15.19
2015/04/26 12:31	64.16		12.55
2015/04/26 13:01	64.13		12.02
2015/04/26 13:31	64.09		12.26
2015/04/26 14:01	64.10		13.23
2015/04/26 14:31	64.05		13.41
2015/04/26 15:01	64.01		15.03
2015/04/26 15:31	64.04		13.62
2015/04/26 16:01	64.05		14.26
2015/04/26 16:31	64.03		12.80
2015/04/26 17:01	64.04		12.86
2015/04/26 17:31	64.02		11.13
2015/04/26 18:01	64.04		9.71
2015/04/26 18:31	63.98		9.34
2015/04/26 19:01	63.93		8.43
2015/04/26 19:31	63.92		8.98
2015/04/26 20:01	63.88		9.23
2015/04/26 20:31	63.89		9.51
2015/04/26 21:01	63.97		9.14
2015/04/26 21:31	63.92		8.72
2015/04/26 22:01	63.94		8.36
2015/04/26 22:31	63.92		7.97
2015/04/26 23:01	63.83		7.70
2015/04/26 23:31	63.82		7.70
2015/04/27 00:01	63.77		7.52
2015/04/27 00:31	63.74		7.44
2015/04/27 01:01	63.69		7.12
2015/04/27 01:30	63.62		6.95
2015/04/27 02:00	63.60		6.85
2015/04/27 02:30	63.55		6.40
2015/04/27 03:00	63.47		6.02
2015/04/27 03:30	63.44		5.78
2015/04/27 04:00	63.34		5.83
2015/04/27 04:30	63.26		5.94
2015/04/27 05:00	63.19		5.75
2015/04/27 05:30	63.11		5.94
2015/04/27 06:00	63.05		5.99
2015/04/27 06:30	62.95		6.10
2015/04/27 07:00	62.85		6.25
2015/04/27 07:30	62.79		6.50
2015/04/27 08:00	62.69		6.84
2015/04/27 08:30	62.59		7.52
2015/04/27 09:00	62.49		8.05
2015/04/27 09:30	62.38		8.89
2015/04/27 10:00	62.24		9.58
2015/04/27 10:30	62.10		10.10
2015/04/27 11:00	61.95		9.85
2015/04/27 11:30	61.73		11.74
2015/04/27 12:00	61.42		11.36
2015/04/27 12:30	61.16		11.66
2015/04/27 13:00	60.93		11.75
2015/04/27 13:30	60.74		11.74
2015/04/27 14:00	60.55		12.24
2015/04/27 14:30	60.38		13.23
2015/04/27 15:00	60.23		14.46
2015/04/27 15:30	60.08		13.50
2015/04/27 16:00	59.99		13.67
2015/04/27 16:30	59.84		12.28
2015/04/27 17:00	59.74		13.75
2015/04/27 17:30	59.67		12.71
2015/04/27 18:00	59.67		13.05
2015/04/27 18:30	59.45		13.64
2015/04/27 19:00	59.19		13.29
2015/04/27 19:30	58.85		12.87
2015/04/27 20:00	58.51		12.77
2015/04/27 20:30	58.19		12.44
2015/04/27 20:59	58.17		11.88
2015/04/27 21:29	58.17		11.88
2015/04/27 21:59	58.12		12.26
2015/04/27 22:29	58.12		12.17
2015/04/27 22:59	57.98		11.88
2015/04/27 23:29	57.92		11.48
2015/04/27 23:59	57.85		11.04
2015/04/28 00:29	57.79		10.59
2015/04/28 00:59	57.68		10.06
2015/04/28 01:29	57.66		9.96
2015/04/28 01:59	57.55		9.94
2015/04/28 02:29	57.45		9.57
2015/04/28 02:59	57.37		9.05
2015/04/28 03:29	57.28		8.51
2015/04/28 03:59	57.23		8.13
2015/04/28 04:29	57.20		6.78
2015/04/28 04:59	57.21		6.34
2015/04/28 05:29	57.20		6.04
2015/04/28 05:59	57.23		6.38
2015/04/28 06:29	57.21		7.53
2015/04/28 06:59	57.21		8.58
2015/04/28 07:29	57.17		10.83
2015/04/28 07:59	57.04		11.02
2015/04/28 08:29	56.87		11.55
2015/04/28 08:59	56.65		12.43
2015/04/28 09:29	56.44		14.25
2015/04/28 09:59	56.19		15.40
2015/04/28 10:29	55.93		14.57
2015/04/28 10:59	55.75		13.84
2015/04/28 11:29	55.62		15.27
2015/04/28 11:59	55.56		15.06
2015/04/28 12:29	55.49		21.34
2015/04/28 12:59	55.45		19.80
2015/04/28 13:29	55.38		18.41
2015/04/28 13:59	55.31		19.81
2015/04/28 14:29	55.17		21.01
2015/04/28 14:59	55.12		18.72
2015/04/28 15:29	55.03		18.07
2015/04/28 15:58	54.96		18.60
2015/04/28 16:19	54.97		18.30
2015/04/28 16:24	54.99	Brassage (+ eau)	18.07
2015/04/28 16:48	36.68		17.98
2015/04/28 16:53	36.98		18.49
2015/04/28 16:58	37.12		17.99
2015/04/28 17:03	37.26		18.23
2015/04/28 17:08	37.42		18.41
2015/04/28 17:13	37.52		18.41
2015/04/28 17:18	37.63		18.50
2015/04/28 17:23	37.75		18.50
2015/04/28 17:28	37.87		18.68
2015/04/28 17:37	38.05		18.42
2015/04/28 18:07	38.74		18.59
2015/04/28 18:37	39.31		18.07
2015/04/28 19:07	39.86		17.71
2015/04/28 19:37	40.55		17.48
2015/04/28 20:07	41.55		16.61
2015/04/28 20:37	42.54		15.76
2015/04/28 21:07	43.56		15.10
2015/04/28 21:37	44.51		14.93
2015/04/28 22:07	45.38		14.72
2015/04/28 22:37	46.29		14.07
2015/04/28 23:07	47.11		14.28
2015/04/28 23:37	48.01		13.22
2015/04/29 00:07	48.85		12.93
2015/04/29 00:37	49.61		12.80
2015/04/29 01:07	50.31		12.67
2015/04/29 01:37	51.03		12.27
2015/04/29 02:07	51.71		11.92
2015/04/29 02:37	52.39		11.31
2015/04/29 03:07	53.00		10.86
2015/04/29 03:37	53.62		10.58
2015/04/29 04:07	54.20		10.12
2015/04/29 04:37	54.78		9.70
