2015/06/03 20:24	20.42		15.74
2015/06/03 20:54	20.45		15.23
2015/06/03 21:24	20.49		14.97
2015/06/03 21:53	20.55		14.63
2015/06/03 22:23	20.56		14.43
2015/06/03 22:53	20.62		14.17
2015/06/03 23:23	20.63		13.92
2015/06/03 23:53	20.67		13.54
2015/06/04 00:23	20.70		13.41
2015/06/04 00:53	20.74		13.12
2015/06/04 01:23	20.78		12.77
2015/06/04 01:53	20.80		12.42
2015/06/04 02:23	20.81		12.19
2015/06/04 02:53	20.86		11.83
2015/06/04 03:23	20.88		11.81
2015/06/04 03:53	20.93		11.48
2015/06/04 04:23	20.94		11.39
2015/06/04 04:53	20.97		11.13
2015/06/04 05:23	20.99		11.03
2015/06/04 05:53	20.99		10.81
2015/06/04 06:23	21.00		11.20
2015/06/04 06:53	21.04		12.08
2015/06/04 07:23	21.04		13.63
2015/06/04 07:53	21.07		14.63
2015/06/04 08:23	21.08		15.83
2015/06/04 08:53	21.12		16.26
2015/06/04 09:23	21.17		16.78
2015/06/04 09:53	21.19		17.37
2015/06/04 10:23	21.24		17.99
2015/06/04 10:53	21.25		18.76
2015/06/04 11:23	21.31		19.43
2015/06/04 11:53	21.35		19.81
2015/06/04 12:23	21.38		20.31
2015/06/04 12:53	21.43		21.23
2015/06/04 13:23	21.49		21.34
2015/06/04 13:53	21.56		21.34
2015/06/04 14:23	21.57		21.77
2015/06/04 14:53	21.63		22.27
2015/06/04 15:23	21.69		22.52
2015/06/04 15:53	21.74		22.75
2015/06/04 16:23	21.80		22.79
2015/06/04 16:53	21.86		23.43
2015/06/04 17:22	21.91		23.42
2015/06/04 17:52	21.96		23.34
2015/06/04 18:22	22.00		23.08
2015/06/04 18:52	22.06		23.03
2015/06/04 19:22	22.12		22.72
2015/06/04 19:52	22.17		22.41
2015/06/04 20:22	22.24		21.78
2015/06/04 20:52	22.29		21.43
2015/06/04 21:22	22.31		21.43
2015/06/04 21:52	22.36		20.98
2015/06/04 22:22	22.41		20.53
2015/06/04 22:52	22.44		20.13
2015/06/04 23:22	22.49		19.45
2015/06/04 23:52	22.56		19.10
2015/06/05 00:22	22.61		18.55
2015/06/05 00:52	22.66		18.07
2015/06/05 01:22	22.69		17.73
2015/06/05 01:52	22.76		17.55
2015/06/05 02:22	22.81		17.34
2015/06/05 02:52	22.88		17.13
2015/06/05 03:22	22.94		16.97
2015/06/05 03:52	22.99		16.94
2015/06/05 04:22	23.05		16.84
2015/06/05 04:52	23.10		17.12
2015/06/05 05:22	23.13		17.11
2015/06/05 05:52	23.19		17.02
2015/06/05 06:22	23.25		17.46
2015/06/05 06:52	23.30		17.54
2015/06/05 07:22	23.35		17.40
2015/06/05 07:52	23.39		17.73
2015/06/05 08:22	23.44		18.07
2015/06/05 08:52	23.49		18.32
2015/06/05 09:22	23.55		18.50
2015/06/05 09:52	23.61		18.93
2015/06/05 10:22	23.66		20.14
2015/06/05 10:52	23.69		21.44
2015/06/05 11:22	23.74		22.21
2015/06/05 11:52	23.81		22.38
2015/06/05 12:22	23.86		22.78
2015/06/05 12:51	23.94		22.90
2015/06/05 13:21	24.01		23.14
2015/06/05 13:51	24.06		23.25
2015/06/05 14:21	24.12		22.89
2015/06/05 14:51	24.20		22.12
2015/06/05 15:21	24.26		20.83
2015/06/05 15:51	24.31		20.40
2015/06/05 16:21	24.37		20.18
2015/06/05 16:51	24.44		20.14
2015/06/05 17:21	24.50		20.03
2015/06/05 17:51	24.56		20.03
2015/06/05 18:21	24.62		19.87
2015/06/05 18:51	24.69		19.88
2015/06/05 19:21	24.76		19.62
2015/06/05 19:51	24.81		19.20
2015/06/05 20:21	24.88		19.11
2015/06/05 20:51	24.94		19.11
2015/06/05 21:21	25.04		18.98
2015/06/05 21:51	25.06		18.69
2015/06/05 22:21	25.16		18.41
2015/06/05 22:51	25.19		18.07
2015/06/05 23:21	25.25		17.73
2015/06/05 23:51	25.31		17.31
2015/06/06 00:21	25.35		16.60
2015/06/06 00:51	25.37		15.74
2015/06/06 01:21	25.38		14.97
2015/06/06 01:51	25.38		14.24
2015/06/06 02:21	25.38		13.23
2015/06/06 02:51	25.36		12.61
2015/06/06 03:21	25.31		11.97
2015/06/06 03:51	25.31		11.62
2015/06/06 04:21	25.28		11.04
2015/06/06 04:51	25.26		10.65
2015/06/06 05:21	25.22		10.33
2015/06/06 05:51	25.18		10.14
2015/06/06 06:21	25.17		10.17
2015/06/06 06:51	25.12		10.57
2015/06/06 07:21	25.06		12.13
2015/06/06 07:51	24.99		12.18
2015/06/06 08:21	24.93		12.95
2015/06/06 08:51	24.82		13.12
2015/06/06 09:21	24.72		13.23
2015/06/06 09:51	24.61		13.36
2015/06/06 10:20	24.49		13.43
2015/06/06 10:50	24.36		13.83
2015/06/06 11:20	24.23		14.15
2015/06/06 11:50	24.11		14.39
2015/06/06 12:20	24.00		14.63
2015/06/06 12:50	23.93		15.14
2015/06/06 13:20	23.83		15.66
2015/06/06 13:50	23.75		16.33
2015/06/06 14:20	23.68		16.85
2015/06/06 14:50	23.61		16.86
2015/06/06 15:20	23.55		17.64
2015/06/06 15:50	23.48		18.56
2015/06/06 16:20	23.44		19.21
2015/06/06 16:50	23.37		19.71
2015/06/06 17:20	23.36		19.68
2015/06/06 17:50	23.32		19.62
2015/06/06 18:20	23.31		19.35
2015/06/06 18:50	23.32		19.11
2015/06/06 19:20	23.32		19.11
2015/06/06 19:50	23.33		18.76
2015/06/06 20:20	23.37		18.34
2015/06/06 20:50	23.38		17.91
2015/06/06 21:20	23.43		17.63
2015/06/06 21:50	23.43		17.30
2015/06/06 22:20	23.47		16.94
2015/06/06 22:50	23.50		16.69
2015/06/06 23:20	23.54		16.09
2015/06/06 23:50	23.56		15.82
2015/06/07 00:20	23.60		15.32
2015/06/07 00:50	23.63		14.63
2015/06/07 01:20	23.69		14.18
2015/06/07 01:50	23.73		13.94
2015/06/07 02:20	23.76		13.72
2015/06/07 02:50	23.81		13.23
2015/06/07 03:20	23.81		12.88
2015/06/07 03:50	23.87		12.52
2015/06/07 04:20	23.88		12.27
2015/06/07 04:50	23.92		12.18
2015/06/07 05:20	23.94		11.93
2015/06/07 05:50	23.94		12.05
2015/06/07 06:19	23.97		12.01
2015/06/07 06:49	23.99		12.71
2015/06/07 07:19	24.00		13.74
