2015/11/07 14:25	12.94		10.48	10.5
2015/11/07 14:55	12.88		10.73	10.5
2015/11/07 15:25	12.88		9.99	10
2015/11/07 16:38	12.88		8.69	9.1
2015/11/07 17:08	12.88		8.03	8.7
2015/11/07 17:38	12.88		7.61	8.7
2015/11/07 18:08	12.88		7.28	7.8
2015/11/07 18:38	12.88		7.24	7.8
2015/11/07 19:08	12.88		7.06	7.4
2015/11/07 19:38	12.88		6.84	7.4
2015/11/07 20:08	12.88		6.72	7
2015/11/07 20:38	12.91		6.49	7
2015/11/07 21:08	12.88		6.40	5.8
2015/11/07 21:38	12.88		5.85	5.8
2015/11/07 22:08	12.88		5.54	5.4
2015/11/07 22:38	12.88		5.23	5.4
2015/11/07 23:08	12.88		4.97	4.8
2015/11/07 23:38	12.88		4.59	4.8
2015/11/08 00:08	12.87		4.38	3.5
2015/11/08 00:38	12.86		4.21	3.5
2015/11/08 01:08	12.87		4.18	2.2
2015/11/08 01:38	12.88		3.83	2.2
2015/11/08 02:08	12.86		3.61	2.5
2015/11/08 02:38	12.85		3.45	2.5
2015/11/08 03:08	12.82		3.18	2.3
2015/11/08 03:38	12.81		2.94	2.3
2015/11/08 04:08	12.81		2.57	1.6
2015/11/08 04:38	12.81		2.17	1.6
2015/11/08 05:08	12.79		2.07	0.4
2015/11/08 05:38	12.75		1.85	0.4
2015/11/08 06:07	12.74		1.81	-0.4
2015/11/08 06:37	12.73		1.63	-0.4
2015/11/08 07:07	12.69		1.81	0.7
2015/11/08 08:07	12.68		3.17	0.7
2015/11/08 08:37	12.62		3.80	1.9
2015/11/08 11:20	12.50		5.56	5.3
2015/11/08 11:50	12.45		5.92	5.3
2015/11/08 12:20	12.43		5.86	6.3
2015/11/08 12:50	12.38		6.14	6.3
2015/11/08 13:20	12.37		6.47	6.6
2015/11/08 13:50	12.31		6.69	6.6
2015/11/08 14:20	12.30		6.70	7.2
2015/11/08 14:50	12.25		6.69	7.2
2015/11/08 15:20	12.22		6.79	7.5
2015/11/08 15:49	12.19		6.70	7.5
2015/11/08 16:19	12.12		6.50	7.1
2015/11/08 16:49	12.11		6.29	7.1
2015/11/08 17:19	12.07		5.87	6.2
2015/11/08 18:58	11.94		4.84	5.8
2015/11/08 19:28	11.93		4.53	5.4
2015/11/08 19:58	11.88		4.82	5.4
2015/11/08 20:28	11.86		4.81	5.5
2015/11/08 20:58	11.81		5.16	5.5
2015/11/08 21:27	11.79		5.67	5.3
2015/11/08 21:57	11.75		6.08	5.3
2015/11/08 22:27	11.70		6.09	7
2015/11/08 22:57	11.69		5.89	7
